,r1,r3,r2,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,outputK,r14,r15,r16,InputA,InputI,OutputX,OutputN,id,growth,status,strain
845,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r16",-1.6653345369377346e-16,infeasible,2
846,0.0,0.1,-0.09999999999999994,-0.19999999999999987,0.1999999999999999,0.0,0.0,5.551115123125783e-17,0.0,-1.1842378929334998e-16,-1.2212453270876706e-16,-1.0616507672978066e-16,-1.0616507672978066e-16,-3.8857805861880495e-17,2.752427915216534e-17,3.862650939841695e-17,-1.0616507672978066e-16,0.0,0.0,1.6653345369377346e-16,0.0,"r5,r7,InputA",1.6653345369377346e-16,infeasible,2
847,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,InputI",-1.6653345369377346e-16,infeasible,2
848,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,OutputX",-1.6653345369377346e-16,infeasible,2
849,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,OutputN",-1.6653345369377346e-16,infeasible,2
850,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r8",2.0000000000000013,infeasible,2
851,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r9",2.0000000000000013,infeasible,2
852,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r10",2.0000000000000013,infeasible,2
853,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r11",2.0000000000000013,infeasible,2
854,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r12",2.0000000000000013,infeasible,2
855,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r13",2.0000000000000013,infeasible,2
856,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,outputK",2.0000000000000013,infeasible,2
857,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r14",2.0000000000000013,infeasible,2
858,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r15",2.0000000000000013,infeasible,2
859,1.0,0.1,0.23333333333333428,0.4666666666666686,0.19999999999999868,0.6666666666666672,0.6666666666666672,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000013,0.0,"r5,r8,r16",2.0000000000000013,infeasible,2
860,0.0,0.1,-0.09999999999999996,-0.19999999999999993,0.1999999999999999,-4.934324553889587e-17,-4.934324553889587e-17,0.0,0.0,-9.992007221626407e-17,-1.0362081563168114e-16,-1.0616507672978069e-16,-1.0616507672978069e-16,1.6653345369377323e-17,4.602799622925128e-17,5.713022647550289e-17,-1.0616507672978069e-16,0.0,0.0,1.8503717077085874e-17,0.0,"r5,r8,InputA",1.8503717077085874e-17,infeasible,2
861,1.0,0.1,0.2333333333333334,0.4666666666666668,0.2,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,2.0,0.0,"r5,r8,InputI",2.0,infeasible,2
862,1.0,0.1,0.2333333333333334,0.4666666666666668,0.2,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,2.0,0.0,"r5,r8,OutputX",2.0,infeasible,2
863,1.0,0.1,0.2333333333333334,0.4666666666666668,0.2,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,2.0,0.0,"r5,r8,OutputN",2.0,infeasible,2
864,1.0,0.1,0.2333333333333334,0.4666666666666668,0.2,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666666,0.6666666666666667,0.0,0.0,2.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,2.0,0.0,"r5,r9,r9",2.0,infeasible,2
865,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r10",6.0,infeasible,2
866,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r11",6.0,infeasible,2
867,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r12",6.0,infeasible,2
868,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r13",6.0,infeasible,2
869,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,outputK",6.0,infeasible,2
870,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r14",6.0,infeasible,2
871,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r15",6.0,infeasible,2
872,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,r16",6.0,infeasible,2
873,0.0,0.1,-0.1,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,r9,InputA",0.0,infeasible,2
874,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r9,InputI",6.0,infeasible,2
875,1.0,0.1,-0.10000000000000002,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,3.0000000000000004,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r9,OutputX",0.0,infeasible,2
876,1.0,0.1,-0.10000000000000002,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,3.0000000000000004,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r9,OutputN",0.0,infeasible,2
877,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r10",6.0,infeasible,2
878,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r11",6.0,infeasible,2
879,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r12",6.0,infeasible,2
880,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r13",6.0,infeasible,2
881,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,outputK",6.0,infeasible,2
882,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r14",6.0,infeasible,2
883,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r15",6.0,infeasible,2
884,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,r16",6.0,infeasible,2
885,0.0,0.1,-0.1,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-8.326672684688674e-17,0.0,"r5,r10,InputA",-8.326672684688674e-17,infeasible,2
886,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,InputI",6.0,infeasible,2
887,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,OutputX",6.0,infeasible,2
888,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r10,OutputN",6.0,infeasible,2
889,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,r11",6.0,infeasible,2
890,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,r12",6.0,infeasible,2
891,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,r13",6.0,infeasible,2
892,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,outputK",6.0,infeasible,2
893,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,r14",6.0,infeasible,2
894,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,r15",6.0,infeasible,2
895,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,r16",6.0,infeasible,2
896,0.0,0.1,-0.10000000000000002,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-8.326672684688674e-17,0.0,"r5,r11,InputA",-8.326672684688674e-17,infeasible,2
897,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,InputI",6.0,infeasible,2
898,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,OutputX",6.0,infeasible,2
899,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r11,OutputN",6.0,infeasible,2
900,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,r12",6.0,infeasible,2
901,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,r13",6.0,infeasible,2
902,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,outputK",6.0,infeasible,2
903,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,r14",6.0,infeasible,2
904,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,r15",6.0,infeasible,2
905,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,r16",6.0,infeasible,2
906,0.0,0.1,-0.1,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-8.326672684688674e-17,0.0,"r5,r12,InputA",-8.326672684688674e-17,infeasible,2
907,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r12,InputI",6.0,infeasible,2
908,1.0,0.1,-0.1,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,3.000000000000001,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r12,OutputX",0.0,infeasible,2
909,1.0,0.1,-0.1,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,3.000000000000001,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r12,OutputN",0.0,infeasible,2
910,1.0,0.1,-0.1,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,3.000000000000001,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r13,r13",0.0,infeasible,2
911,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r13,outputK",6.0,infeasible,2
912,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r13,r14",6.0,infeasible,2
913,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r13,r15",6.0,infeasible,2
914,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r13,r16",6.0,infeasible,2
915,0.0,0.1,-0.1,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,r13,InputA",0.0,infeasible,2
916,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r13,InputI",6.0,infeasible,2
917,1.0,0.1,-0.10000000000000002,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,2.9999999999999996,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r13,OutputX",0.0,infeasible,2
918,1.0,0.1,-0.10000000000000002,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,-1.0000000000000004,0.0,1.0000000000000002,1.0000000000000004,0.0,0.0,2.9999999999999996,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0.0,0.0,"r5,r13,OutputN",0.0,infeasible,2
919,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,outputK",6.0,infeasible,2
920,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,r14",6.0,infeasible,2
921,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,r15",6.0,infeasible,2
922,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,r16",6.0,infeasible,2
923,0.0,0.1,-0.1,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-8.326672684688674e-17,0.0,"r5,outputK,InputA",-8.326672684688674e-17,infeasible,2
924,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,InputI",6.0,infeasible,2
925,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,OutputX",6.0,infeasible,2
926,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,outputK,OutputN",6.0,infeasible,2
927,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r14,r14",6.0,infeasible,2
928,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r14,r15",6.0,infeasible,2
929,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r14,r16",6.0,infeasible,2
930,0.0,0.1,-0.10000000000000002,-0.20000000000000004,0.2,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,-8.326672684688674e-17,0.0,"r5,r14,InputA",-8.326672684688674e-17,infeasible,2
931,1.0,0.1,0.9,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r14,InputI",6.0,infeasible,2
932,1.0,0.1,-1.1,-2.2000000000000006,2.200000000000001,4.440892098500626e-16,4.440892098500626e-16,3.3306690738754696e-16,0.0,2.0000000000000004,2.000000000000001,2.000000000000001,2.000000000000001,1.9999999999999993,0.0,1.1102230246251565e-16,3.000000000000001,1.0,0.0,0.0,2.000000000000001,"r5,r14,OutputX",0.0,infeasible,2
933,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r14,OutputN",6.0,infeasible,2
934,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r15,r15",6.0,infeasible,2
935,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r15,r16",6.0,infeasible,2
936,0.0,0.1,-0.09999999999999999,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,"r5,r15,InputA",-5.551115123125783e-17,infeasible,2
937,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r15,InputI",6.0,infeasible,2
938,1.0,0.1,-1.1000000000000003,-2.200000000000001,2.2000000000000006,-4.440892098500626e-16,-4.440892098500626e-16,9.992007221626409e-16,0.0,2.0,2.0000000000000004,2.0000000000000004,2.0000000000000004,1.9999999999999987,0.0,0.0,3.0000000000000004,1.0,0.0,0.0,2.0000000000000004,"r5,r15,OutputX",0.0,infeasible,2
939,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r15,OutputN",6.0,infeasible,2
940,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r16,r16",6.0,infeasible,2
941,0.0,0.1,-0.09999999999999999,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,r16,InputA",0.0,infeasible,2
942,1.0,0.1,0.8999999999999998,1.8,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,"r5,r16,InputI",6.0,infeasible,2
943,1.0,0.1,-0.09999999999999981,-0.20000000000000048,0.2,-4.718447854656915e-16,-4.718447854656915e-16,-1.0000000000000007,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,3.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,"r5,r16,OutputX",0.0,infeasible,2
944,1.0,0.1,-0.09999999999999981,-0.20000000000000048,0.2,-4.718447854656915e-16,-4.718447854656915e-16,-1.0000000000000007,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,3.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,"r5,r16,OutputN",0.0,infeasible,2
945,0.0,0.1,-0.09999999999999999,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,InputA,InputA",0.0,infeasible,2
946,0.0,0.1,-0.09999999999999999,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,InputA,InputI",0.0,infeasible,2
947,0.0,0.1,-0.09999999999999999,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,InputA,OutputX",0.0,infeasible,2
948,0.0,0.1,-0.09999999999999999,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"r5,InputA,OutputN",0.0,infeasible,2
